Brand,Description,Size,Class,ClassName,ClassCategoryNumber
34047,Chateau Du Retout Haut-Medoc,750mL,867,FRENCH-BORDEAUX,2
34068,Ch Lamothe Bergeron Haut-Med,750mL,867,FRENCH-BORDEAUX,2
34069,Chateau Lanessan Haut-Medoc,750mL,867,FRENCH-BORDEAUX,2
34088,Ch Malescasse Haut-Medoc,750mL,867,FRENCH-BORDEAUX,2
34096,Ch Paloumey Haut-Medoc,750mL,867,FRENCH-BORDEAUX,2
34106,Chateau Senejac Haut-Medoc,750mL,867,FRENCH-BORDEAUX,2
34107,Ch Tour des Termes St.Esteph,750mL,867,FRENCH-BORDEAUX,2
33810,Ch Pichon Comtesse Lalande P,750mL,867,FRENCH-BORDEAUX,2
34048,Echo de Lynch Bages Paulliac,750mL,867,FRENCH-BORDEAUX,2
34067,Ch Lafite Rothschild Pauilla,750mL,867,FRENCH-BORDEAUX,2
34087,Ch Lynch Bages Pauiliac,750mL,867,FRENCH-BORDEAUX,2
34059,Ch La Croix Ducru-Beaucaillo,750mL,867,FRENCH-BORDEAUX,2
34079,Ch Leoville Barton St.Julien,750mL,867,FRENCH-BORDEAUX,2
34080,Ch Leoville Lascases St.Juli,750mL,867,FRENCH-BORDEAUX,2
34083,Ch Les Fiefs de Lagrange,750mL,867,FRENCH-BORDEAUX,2
34050,Ch Fonreaud Listrac-Medoc,750mL,867,FRENCH-BORDEAUX,2
34028,Ch Brown Pessac-Leognan,750mL,867,FRENCH-BORDEAUX,2
34031,Ch Carbonnieux Pessac-Leogna,750mL,867,FRENCH-BORDEAUX,2
34035,Ch Clos Marsalette Pessac-Le,750mL,867,FRENCH-BORDEAUX,2
34036,Ch Couhins Pessac-Leognan,750mL,867,FRENCH-BORDEAUX,2
34041,Ch De France Pessac-Leognan,750mL,867,FRENCH-BORDEAUX,2
34049,Ch Ferran Pessac-Leognan Rou,750mL,867,FRENCH-BORDEAUX,2
34063,La Parde de Haut Bailly Pess,750mL,867,FRENCH-BORDEAUX,2
34072,Ch Larrivet Haut Brion Blanc,750mL,867,FRENCH-BORDEAUX,2
34073,Ch Larrivet Haut Brion Pessa,750mL,867,FRENCH-BORDEAUX,2
34075,Ch Latour Martillac Pessac-L,750mL,867,FRENCH-BORDEAUX,2
34077,Ch Le Thil Pessac-Leognan,750mL,867,FRENCH-BORDEAUX,2
34078,Ch Leognan Pessac-Leognan Ro,750mL,867,FRENCH-BORDEAUX,2
34044,ChDoisy-Vedrines Sauternes G,750mL,867,FRENCH-BORDEAUX,2
34018,Chateau Angelus St.Emilion,750mL,867,FRENCH-BORDEAUX,2
34019,Chateau Ausone St.Emilion,750mL,867,FRENCH-BORDEAUX,2
34023,Ch Barde Haut St.Emilion,750mL,867,FRENCH-BORDEAUX,2
34025,Ch Bellefont Belcier St.Emil,750mL,867,FRENCH-BORDEAUX,2
34039,Ch Dassault St.Emilion Grand,750mL,867,FRENCH-BORDEAUX,2
34046,Ch Du Courlat Cuvee Jean-Bap,750mL,867,FRENCH-BORDEAUX,2
34051,Ch Grand Corbin Despagne,750mL,867,FRENCH-BORDEAUX,2
34052,Ch Grand Corbin St.Emilion,750mL,867,FRENCH-BORDEAUX,2
34053,Ch Grande Mayne St.Emilion,750mL,867,FRENCH-BORDEAUX,2
34054,Ch Haut Brisson St.Emilion,750mL,867,FRENCH-BORDEAUX,2
34058,Ch La Couspaude St.Emilion,750mL,867,FRENCH-BORDEAUX,2
34062,Ch La Gaffeliere St.Emilion,750mL,867,FRENCH-BORDEAUX,2
34071,Ch Laroze St.Emilion Grand C,750mL,867,FRENCH-BORDEAUX,2
34091,Chateau Montlabert St.Emilio,750mL,867,FRENCH-BORDEAUX,2
34092,Ch Montlabert St.Emilion Gra,750mL,867,FRENCH-BORDEAUX,2
34097,Chateau Pavie St.Emilon,750mL,867,FRENCH-BORDEAUX,2
34098,Ch Pavie Decesse St.Emilion,750mL,867,FRENCH-BORDEAUX,2
34099,Ch Peby Faugeres St.Emilion,750mL,867,FRENCH-BORDEAUX,2
34100,Ch Pierre 1er Cru St.Emilion,750mL,867,FRENCH-BORDEAUX,2
34105,Ch Rol Valentin St.Emilion,750mL,867,FRENCH-BORDEAUX,2
34108,Ch Trianon St.Emilion Grand,750mL,867,FRENCH-BORDEAUX,2
34111,Ch Yon Figeac St.Emilion,750mL,867,FRENCH-BORDEAUX,2
34024,Chateau Beauregard Pomerol,750mL,867,FRENCH-BORDEAUX,2
34040,Ch de Candale St.Emilion,750mL,867,FRENCH-BORDEAUX,2
34055,Ch Haut Chaigneau Lalande de,750mL,867,FRENCH-BORDEAUX,2
34056,Ch La Cabanne Pomerol,750mL,867,FRENCH-BORDEAUX,2
34057,La Conseillante Pomerol,750mL,867,FRENCH-BORDEAUX,2
34061,Chateau La Fleur de Bouard,750mL,867,FRENCH-BORDEAUX,2
34064,Chateau La Pointe Pomerol,750mL,867,FRENCH-BORDEAUX,2
34066,Ch La Sergue Lalande de Pome,750mL,867,FRENCH-BORDEAUX,2
34070,Ch Larcis Ducasse St.Emilion,750mL,867,FRENCH-BORDEAUX,2
34076,Ch Le Bon Pasteur Pomerol,750mL,867,FRENCH-BORDEAUX,2
34086,Chateau L'Evangile Pomerol,750mL,867,FRENCH-BORDEAUX,2
34094,Chateau Montviel Pomerol,750mL,867,FRENCH-BORDEAUX,2
34095,Chateau Nenin Pomerol,750mL,867,FRENCH-BORDEAUX,2
34102,Ch Prieurs de la Commanderie,750mL,867,FRENCH-BORDEAUX,2
34090,Chateau Marjosse Bordeaux,750mL,867,FRENCH-BORDEAUX,2
34030,Ch Canon Pecresse Canon-Fron,750mL,867,FRENCH-BORDEAUX,2
34032,Chateau Carlmagnus Fronsac,750mL,867,FRENCH-BORDEAUX,2
34034,Chateau Fontenil Fronsac,750mL,867,FRENCH-BORDEAUX,2
34042,Ch De La Dauphine Fronsac,750mL,867,FRENCH-BORDEAUX,2
34110,Ch Vrai Canon Bouche Fronsac,750mL,867,FRENCH-BORDEAUX,2
24340,L'Aurore Bourgogne,750mL,867,FRENCH-BORDEAUX,2
24379,Pool Boy Rouge,Liter,867,FRENCH-BORDEAUX,2
24284,Les Larmes Du Volcan Red,750mL,867,FRENCH-BORDEAUX,2
24283,L'Ecailler Gros Plant Du Pay,750mL,867,FRENCH-BORDEAUX,2
33800,Cannonnau Primo Scuro Red,750mL,867,FRENCH-BORDEAUX,2
23585,Ch Aile d'Argent Bordeaux 16,750mL,867,FRENCH-BORDEAUX,2
33818,Ch Latour Martillac Rouge 15,750mL,867,FRENCH-BORDEAUX,2
34212,Ch Olivier Pessac Leognan 16,750mL,867,FRENCH-BORDEAUX,2
34272,Ch Bouascaut Pessac Leognan,750mL,867,FRENCH-BORDEAUX,2
34273,Ch Carbonnieux Blanc Graves,750mL,867,FRENCH-BORDEAUX,2
34316,Chateau Aile d'Argent '16,750mL,867,FRENCH-BORDEAUX,2
34319,Chateau Bolaire '16,750mL,867,FRENCH-BORDEAUX,2
34331,Chateau Haut-Bergey '16,750mL,867,FRENCH-BORDEAUX,2
34332,Chateau Haut-Brion '16,750mL,867,FRENCH-BORDEAUX,2
34335,Chateau La Fleur Saint Georg,750mL,867,FRENCH-BORDEAUX,2
34337,Chateau La Mission Haut-Brio,750mL,867,FRENCH-BORDEAUX,2
34349,Chateau Pape Clement '16,750mL,867,FRENCH-BORDEAUX,2
34352,Chateau Reynon Blanc '16,750mL,867,FRENCH-BORDEAUX,2
34359,Domaine De Chevalier '16,750mL,867,FRENCH-BORDEAUX,2
34611,Ch La Commanderie du Bardele,750mL,867,FRENCH-BORDEAUX,2
34627,La Parde de Haut-Bailly '16,750mL,867,FRENCH-BORDEAUX,2
40005,l'Orangerie de Carignan Rose,750mL,867,FRENCH-BORDEAUX,2
40006,l'Orangerie de Carignan Blan,750mL,867,FRENCH-BORDEAUX,2
40007,l'Orangerie de Carignan Roug,750mL,867,FRENCH-BORDEAUX,2
40011,Ch De Rougi Bordeaux Red,750mL,867,FRENCH-BORDEAUX,2
99985,Aile d'Argent 2015,750mL,867,FRENCH-BORDEAUX,2
34347,Chateau Mauvesin Barton '16,750mL,867,FRENCH-BORDEAUX,2
34237,Ch Sociadno Mallet HautMedoc,750mL,867,FRENCH-BORDEAUX,2
34325,Chateau d'Agassac '16,750mL,867,FRENCH-BORDEAUX,2
23447,Ch Haut-Beausejour St Esteph,750mL,867,FRENCH-BORDEAUX,2
23489,Marquis de Calon St Estephe,750mL,867,FRENCH-BORDEAUX,2
34208,Ch La Dame Montrose St Estep,750mL,867,FRENCH-BORDEAUX,2
34211,Ch Montrose St-Estephe '16,750mL,867,FRENCH-BORDEAUX,2
34235,Ch Serilhan St Estephe 2016,750mL,867,FRENCH-BORDEAUX,2
34238,Clos La Gaffeliere St Emilio,750mL,867,FRENCH-BORDEAUX,2
34322,Chateau Calon Segur '16,750mL,867,FRENCH-BORDEAUX,2
34342,Chateau Lafon-Rochet '16,750mL,867,FRENCH-BORDEAUX,2
34351,Chateau Phelan Segur '16,750mL,867,FRENCH-BORDEAUX,2
34354,Chateau Serilhan '16,750mL,867,FRENCH-BORDEAUX,2
99987,Chateau Meyney 2015,750mL,867,FRENCH-BORDEAUX,2
23487,Ch Haut Bages Liberal Pauill,750mL,867,FRENCH-BORDEAUX,2
23488,Ch Le Petit Mouton Roth Paui,750mL,867,FRENCH-BORDEAUX,2
23490,Ch Mouton Rothschild Pauilla,750mL,867,FRENCH-BORDEAUX,2
23765,Ch Grand Puy Lacoste Pauilla,750mL,867,FRENCH-BORDEAUX,2
34206,Ch Duhart Milon Pauillac '16,750mL,867,FRENCH-BORDEAUX,2
34234,Ch Pedesclaux Paulliac 2016,750mL,867,FRENCH-BORDEAUX,2
34277,Ch Lynch Bages Pauillac '16,750mL,867,FRENCH-BORDEAUX,2
34328,Chateau Grand-Puy-Lacoste 16,750mL,867,FRENCH-BORDEAUX,2
34330,Chateau Haut-Bages Liberal16,750mL,867,FRENCH-BORDEAUX,2
34341,Chateau Lacoste-Borie '16,750mL,867,FRENCH-BORDEAUX,2
34348,Chateau Mouton Rothschild 16,750mL,867,FRENCH-BORDEAUX,2
34350,Chateau Pedesclaux '16,750mL,867,FRENCH-BORDEAUX,2
34360,Le Petit Mouton de Mouton Ro,750mL,867,FRENCH-BORDEAUX,2
34361,Reserve de la Comtesse de La,750mL,867,FRENCH-BORDEAUX,2
34633,Ch Picon Long Comte Lalan Pa,750mL,867,FRENCH-BORDEAUX,2
34634,Reserve de la Comtesse Pauil,750mL,867,FRENCH-BORDEAUX,2
34638,Ch Lafite Rothschild Pauilla,750mL,867,FRENCH-BORDEAUX,2
33789,Clos du Marquis St Julien 16,750mL,867,FRENCH-BORDEAUX,2
34205,Clos du Marquis St Julien 16,750mL,867,FRENCH-BORDEAUX,2
34213,Ch Talbot St-Julien '16,750mL,867,FRENCH-BORDEAUX,2
34246,Ch Beychevelle St Julien 16,750mL,867,FRENCH-BORDEAUX,2
34329,Chateau Gruaud Larose '16,750mL,867,FRENCH-BORDEAUX,2
34343,Chateau Lagrange '16,750mL,867,FRENCH-BORDEAUX,2
34629,Le Petit Lion Marq de Las Ca,750mL,867,FRENCH-BORDEAUX,2
34631,Ch Leoville Barton St Julien,750mL,867,FRENCH-BORDEAUX,2
34632,Ch Leoville Las Cases St Jul,750mL,867,FRENCH-BORDEAUX,2
34204,Ch Chasse Spleen Moulis '16,750mL,867,FRENCH-BORDEAUX,2
23443,Ch Brane Cantenac Marg '16,750mL,867,FRENCH-BORDEAUX,2
23465,Chateau Margaux 2016,750mL,867,FRENCH-BORDEAUX,2
23484,Ch Pavillon Rouge du Ch Marg,750mL,867,FRENCH-BORDEAUX,2
23486,Ch Rauzan Segla Margaux '16,750mL,867,FRENCH-BORDEAUX,2
23638,Ch Cantenac Brown Margaux 16,750mL,867,FRENCH-BORDEAUX,2
34207,Ch Kirwan Margaux '16,750mL,867,FRENCH-BORDEAUX,2
34209,Ch Marquis de Terme Margaux,750mL,867,FRENCH-BORDEAUX,2
34236,Ch Siran Margaux 2014,750mL,867,FRENCH-BORDEAUX,2
34247,Ch Boyd Cantenac Margaux 16,750mL,867,FRENCH-BORDEAUX,2
34251,Ch Palmer Margaux 2016,750mL,867,FRENCH-BORDEAUX,2
34254,Ch Sociando Mallet Haut Medo,750mL,867,FRENCH-BORDEAUX,2
34317,Chateau Baron De Brane '16,750mL,867,FRENCH-BORDEAUX,2
34320,Chateau Brane Cantenac '16,750mL,867,FRENCH-BORDEAUX,2
34323,Chateau Cantenac Brown '16,750mL,867,FRENCH-BORDEAUX,2
34327,Chateau Giscours '16,750mL,867,FRENCH-BORDEAUX,2
34338,Chateau Labegorce '16,750mL,867,FRENCH-BORDEAUX,2
34345,Chateau Malescot St Exupery,750mL,867,FRENCH-BORDEAUX,2
34346,Chateau Margaux '16,750mL,867,FRENCH-BORDEAUX,2
23449,Ch Malartic Lagraviere Grave,750mL,867,FRENCH-BORDEAUX,2
33822,Ch Belles Grave Lalande,1.5L,867,FRENCH-BORDEAUX,2
99986,La Chapelle De La Mission Ha,750mL,867,FRENCH-BORDEAUX,2
34344,Chateau Lamothe Guignard '16,750mL,867,FRENCH-BORDEAUX,2
23445,Clos Saint Martin St Emilion,750mL,867,FRENCH-BORDEAUX,2
23483,Ch Pavie Macquin St Emilion,750mL,867,FRENCH-BORDEAUX,2
23653,Ch Corbin St Emilion '16,750mL,867,FRENCH-BORDEAUX,2
33815,Ch Grand Pontet St Emilion15,750mL,867,FRENCH-BORDEAUX,2
33816,Ch Jean Faure St Emilion 16,750mL,867,FRENCH-BORDEAUX,2
34210,Ch Monbousquet Rge St Emilio,750mL,867,FRENCH-BORDEAUX,2
34245,Ch Berliquet St Emilion 2016,750mL,867,FRENCH-BORDEAUX,2
34248,Ch Fleur Cardinale St Emilio,750mL,867,FRENCH-BORDEAUX,2
34249,Ch Gloria St Julien 2016,750mL,867,FRENCH-BORDEAUX,2
34250,Ch Lalande Boire St Julien16,750mL,867,FRENCH-BORDEAUX,2
34252,Ch Puy Blanquet St Emilion16,750mL,867,FRENCH-BORDEAUX,2
34253,Ch Quinault L'Enclos St Emil,750mL,867,FRENCH-BORDEAUX,2
34270,Ch Angelus St Emilion '16,750mL,867,FRENCH-BORDEAUX,2
34275,Clos de L'Oratoire St Emilio,750mL,867,FRENCH-BORDEAUX,2
34276,Le Dragon de Quintus St Emil,750mL,867,FRENCH-BORDEAUX,2
34279,Ch Pavie St Emilion '16,750mL,867,FRENCH-BORDEAUX,2
34318,Chateau Bellevue '16,750mL,867,FRENCH-BORDEAUX,2
34321,Chateau Calon '16,750mL,867,FRENCH-BORDEAUX,2
34324,Chateau Corbin '16,750mL,867,FRENCH-BORDEAUX,2
34326,Chateau Fonroque '16,750mL,867,FRENCH-BORDEAUX,2
34356,Chateau Soutard '16,750mL,867,FRENCH-BORDEAUX,2
34357,Chateau Tour Saint Christoph,750mL,867,FRENCH-BORDEAUX,2
34358,Chateau Troplong Mondot '16,750mL,867,FRENCH-BORDEAUX,2
34626,Ch Beau-Sejour Becot '16,750mL,867,FRENCH-BORDEAUX,2
34639,Ch Petite-Figeac St Emilion,750mL,867,FRENCH-BORDEAUX,2
34641,Ch Valandraud St Emilion '16,750mL,867,FRENCH-BORDEAUX,2
33817,Ch La Cabanne Pomerol 2016,750mL,867,FRENCH-BORDEAUX,2
34278,Ch Nenin Pomerol '16,750mL,867,FRENCH-BORDEAUX,2
34353,Chateau Rouget '16,750mL,867,FRENCH-BORDEAUX,2
34355,Chateau Siaurac '16,750mL,867,FRENCH-BORDEAUX,2
34636,Ch La Conseillante Pomerol,750mL,867,FRENCH-BORDEAUX,2
34640,Ch Petrus Pomerol '16,750mL,867,FRENCH-BORDEAUX,2
40326,Ch Canon Pecresse Canon Fron,750mL,867,FRENCH-BORDEAUX,2
41117,Tete de Cuvee Les Firetieres,750mL,867,FRENCH-BORDEAUX,2
34816,Mont Mes Pinot Grigio,750mL,867,FRENCH-BORDEAUX,2
23037,Chateau Croix Mouton 2017,750mL,867,FRENCH-BORDEAUX,2
23417,Chateau Reynon Blanc 2017,750mL,867,FRENCH-BORDEAUX,2
33886,Chateau Veyry Castillon 2017,750mL,867,FRENCH-BORDEAUX,2
33888,Domaine du Bouscat Cuvee 17,750mL,867,FRENCH-BORDEAUX,2
40008,Ch Carignan Bordeaux Prima,750mL,867,FRENCH-BORDEAUX,2
23009,Chateau Clos Manou 2017,750mL,867,FRENCH-BORDEAUX,2
23381,Chateau Les Grandes Chenes17,750mL,867,FRENCH-BORDEAUX,2
23005,Chateau Cambon La Pelouse 17,750mL,867,FRENCH-BORDEAUX,2
23008,Chateau Clement Pichon 2017,750mL,867,FRENCH-BORDEAUX,2
23051,Chateau d'Agassac 2017,750mL,867,FRENCH-BORDEAUX,2
23097,Chateau du Retout 2017,750mL,867,FRENCH-BORDEAUX,2
23363,Chateau Lamothe Bergeron 17,750mL,867,FRENCH-BORDEAUX,2
23396,Chateau Moulin Rouge 2017,750mL,867,FRENCH-BORDEAUX,2
23393,Chateau Meyney 2017,750mL,867,FRENCH-BORDEAUX,2
33868,Chateau Tour des Termes 2017,750mL,867,FRENCH-BORDEAUX,2
23108,Chateau Echo de LynchBages17,750mL,867,FRENCH-BORDEAUX,2
23330,Chateau Lafite Rothschild 17,750mL,867,FRENCH-BORDEAUX,2
23384,Chateau Lynch-Bages 2017,750mL,867,FRENCH-BORDEAUX,2
23397,Chateau Mouton Rothschild 17,750mL,867,FRENCH-BORDEAUX,2
22804,Ch Teynac 13 Saint Julien,750mL,867,FRENCH-BORDEAUX,2
23004,Chateau Brane-Cantenac 2017,750mL,867,FRENCH-BORDEAUX,2
23135,Chateau La Chapelle 2017,750mL,867,FRENCH-BORDEAUX,2
23180,Chateau La Mission Haut 2017,750mL,867,FRENCH-BORDEAUX,2
23380,Chateau Larrivet HautBrion17,750mL,867,FRENCH-BORDEAUX,2
23003,Chateau Bastor Lamontagne 17,750mL,867,FRENCH-BORDEAUX,2
23316,Chateau La Tour Blanche 2017,750mL,867,FRENCH-BORDEAUX,2
23428,Chateau Rieussec 2017,750mL,867,FRENCH-BORDEAUX,2
23007,Chateau Cap de Mourlin 2017,750mL,867,FRENCH-BORDEAUX,2
23154,Chateau La Couspaude 2017,750mL,867,FRENCH-BORDEAUX,2
23392,Chateau Margaux 2017,750mL,867,FRENCH-BORDEAUX,2
23400,Chateau Petit-Figeac 2017,750mL,867,FRENCH-BORDEAUX,2
23416,Chateau Quinault L'Enclos 17,750mL,867,FRENCH-BORDEAUX,2
33994,Ch Quintus St Emilion Grand,750mL,867,FRENCH-BORDEAUX,2
34045,Chateau Du Courlat Lussac,750mL,867,FRENCH-BORDEAUX,2
23063,Chateau de Ferrand 2017,750mL,867,FRENCH-BORDEAUX,2
23077,Chateau de Sales 2017,750mL,867,FRENCH-BORDEAUX,2
23258,Chateau La Mondotte 2017,750mL,867,FRENCH-BORDEAUX,2
23429,Chateau Rouget 2017,750mL,867,FRENCH-BORDEAUX,2
33880,Chateau Tour Maillet 2017,750mL,867,FRENCH-BORDEAUX,2
33881,Chateau Tour Saint Christoph,750mL,867,FRENCH-BORDEAUX,2
23006,Chateau Canon Pecresse 2017,750mL,867,FRENCH-BORDEAUX,2
33887,Chateau Vrai Canon Bouche 17,750mL,867,FRENCH-BORDEAUX,2
35761,Criterion Gamay Beaujolaus,750mL,867,FRENCH-BORDEAUX,2
35774,Sommavite Brunello di Montal,750mL,867,FRENCH-BORDEAUX,2
33932,Ch Carbonnieux Pessac Leogna,750mL,867,FRENCH-BORDEAUX,2
34446,Downton Abbey Brdx Blanc,750mL,867,FRENCH-BORDEAUX,2
34447,Downton Abbey Brdx Rouge,750mL,867,FRENCH-BORDEAUX,2
90008,Ch Marquis de Terne Brdx 15,750mL,867,FRENCH-BORDEAUX,2
33933,Dame de Bouard Montagne,750mL,867,FRENCH-BORDEAUX,2
21873,Chateau Moya,750mL,867,FRENCH-BORDEAUX,2
21876,Chateau Auguste Rouge,750mL,867,FRENCH-BORDEAUX,2
21877,Ch du Parc St Emilion Grand,750mL,867,FRENCH-BORDEAUX,2
21870,Chateau Gaby 2010,750mL,867,FRENCH-BORDEAUX,2
21871,Chateau Gaby 2012,750mL,867,FRENCH-BORDEAUX,2
21872,Chateau Gaby Cuvee,750mL,867,FRENCH-BORDEAUX,2
21874,Princess Gaby,750mL,867,FRENCH-BORDEAUX,2
34493,La Scolca Gavi DOCG White La,750mL,867,FRENCH-BORDEAUX,2
21546,Ch Malartic Lagraviere 2016,750mL,867,FRENCH-BORDEAUX,2
21247,Ch Moulin de Tricot Haut Med,750mL,867,FRENCH-BORDEAUX,2
21543,Chateau La Lagune 2016,750mL,867,FRENCH-BORDEAUX,2
34534,Ch Du Taillan Haut Medoc,750mL,867,FRENCH-BORDEAUX,2
21544,Chateau Lafon Rochet 2016,750mL,867,FRENCH-BORDEAUX,2
21547,Chateau Phlean Segur 2016,750mL,867,FRENCH-BORDEAUX,2
21539,Chateau Croizet Bages 2016,750mL,867,FRENCH-BORDEAUX,2
21542,Chateau Grand Puy Ducasse 16,750mL,867,FRENCH-BORDEAUX,2
21516,Chateau Branaire Ducru 2016,750mL,867,FRENCH-BORDEAUX,2
21545,Chateau Lagrange 2016,750mL,867,FRENCH-BORDEAUX,2
21527,Chateau Cantenac Brown 2016,750mL,867,FRENCH-BORDEAUX,2
21541,Chateau Giscours 2016,750mL,867,FRENCH-BORDEAUX,2
34522,Ch Vignot 11 St Emilion Gran,750mL,867,FRENCH-BORDEAUX,2
21035,Moncaro Pinot Grigio,750mL,867,FRENCH-BORDEAUX,2
19813,Michel Lynch Bordeaux Blanc,750mL,867,FRENCH-BORDEAUX,2
19815,Michel Lynch Bordeaux Rouge,750mL,867,FRENCH-BORDEAUX,2
19903,Ch la Commanderie du Bardele,750mL,867,FRENCH-BORDEAUX,2
19927,Les Folies de Vieux Brdx Bla,750mL,867,FRENCH-BORDEAUX,2
19928,Les Folies de Vieux Brdx Rge,750mL,867,FRENCH-BORDEAUX,2
20050,Ch du Haut Gueray Red Brdx,750mL,867,FRENCH-BORDEAUX,2
20109,Ch La Tuilerie du Puy,750mL,867,FRENCH-BORDEAUX,2
20110,Chataeu Bon Ami,750mL,867,FRENCH-BORDEAUX,2
20111,Ch la Graviere,750mL,867,FRENCH-BORDEAUX,2
20197,Domaine Du Seuil Cadillac Co,750mL,867,FRENCH-BORDEAUX,2
34552,Ch Les Aubiers Blaye Cotes,750mL,867,FRENCH-BORDEAUX,2
34574,Ch Roquebrune Bordeaux,750mL,867,FRENCH-BORDEAUX,2
39227,Everday Bordeaux 375ml Gift,375mL 6 Pk,867,FRENCH-BORDEAUX,2
39230,Bordeaux Gold Medal,750mL 2 Pk,867,FRENCH-BORDEAUX,2
35003,Ch Lilian Ladouys St Estephe,750mL,867,FRENCH-BORDEAUX,2
35004,Les Pagodes des Cos St Estep,750mL,867,FRENCH-BORDEAUX,2
35005,Ch Pedesclaux Pauillac,750mL,867,FRENCH-BORDEAUX,2
35002,Ch Gloria St Julien,750mL,867,FRENCH-BORDEAUX,2
35552,Ch Clarke Listrac Medoc '11,750mL,867,FRENCH-BORDEAUX,2
35555,Ch Clarke Listrac Medoc '15,750mL,867,FRENCH-BORDEAUX,2
35000,Ch D'lssan Margaux,750mL,867,FRENCH-BORDEAUX,2
35001,Ch Giscours Margaux,750mL,867,FRENCH-BORDEAUX,2
19816,Michel Lynch Sauternes Prest,375mL,867,FRENCH-BORDEAUX,2
19819,Michel Lynch St Emilion Pres,750mL,867,FRENCH-BORDEAUX,2
19828,Ch Haut Fonrazade St Emilion,750mL,867,FRENCH-BORDEAUX,2
34719,Ch Bel Air Jean et Gabriel L,750mL,867,FRENCH-BORDEAUX,2
34720,Ch Bellone St Georges St Emi,750mL,867,FRENCH-BORDEAUX,2
35554,Ch Des Laurets Bordeaux,750mL,867,FRENCH-BORDEAUX,2
35006,Heritage de la Couspaude Brd,750mL,867,FRENCH-BORDEAUX,2
34718,Ch Beausejour Cuvee Prestige,750mL,867,FRENCH-BORDEAUX,2
19743,Chateau Les Peyres,750mL,867,FRENCH-BORDEAUX,2
19745,Chateau de La Taille,750mL,867,FRENCH-BORDEAUX,2
19766,Chateau Haut Pourjac,750mL,867,FRENCH-BORDEAUX,2
19751,Chateau des Petites Granges,750mL,867,FRENCH-BORDEAUX,2
19752,Chateau Terra Bleue St Emili,750mL,867,FRENCH-BORDEAUX,2
19764,Chateau Le Meynot St Emilion,750mL,867,FRENCH-BORDEAUX,2
20229,Castelgiocondo Brunelle di M,750mL,867,FRENCH-BORDEAUX,2
35200,Ch Chemin Royal Moulis en Me,750mL,867,FRENCH-BORDEAUX,2
19607,Ch Dillon Brdx Haut Medoc 16,750mL,867,FRENCH-BORDEAUX,2
35195,Ch Duhart-Milon Pauillac Brd,750mL,867,FRENCH-BORDEAUX,2
34673,Ch Malescot St Exupery Marga,750mL,867,FRENCH-BORDEAUX,2
34881,Chateau Fontana,750mL,867,FRENCH-BORDEAUX,2
90017,Chateau Lafite-Rothschild 15,750mL,867,FRENCH-BORDEAUX,2
90065,Chateau Mouton Rothschild 15,750mL,867,FRENCH-BORDEAUX,2
90077,Ch La Mission Haut-Brio 15,750mL,867,FRENCH-BORDEAUX,2
90097,Le Clarence de Haut-Brion 15,750mL,867,FRENCH-BORDEAUX,2
90100,Chateau Pavie 2015,750mL,867,FRENCH-BORDEAUX,2
90107,Chateau Montrose 2015,750mL,867,FRENCH-BORDEAUX,2
90120,La Parde de Haut-Bailly '16,750mL,867,FRENCH-BORDEAUX,2
90136,Ch Pichon-Longueville Com 15,750mL,867,FRENCH-BORDEAUX,2
90189,Ch Leoville Las Cases Brdx15,750mL,867,FRENCH-BORDEAUX,2
91017,Ch Ducru Beaucaillou 11 Jul ,750mL,867,FRENCH-BORDEAUX,2
91045,Chateau Haut-Bages Liberal16,750mL,867,FRENCH-BORDEAUX,2
91092,Chateau Figeac 2015,750mL,867,FRENCH-BORDEAUX,2
91789,Chateau Cantenac Brown '16,750mL,867,FRENCH-BORDEAUX,2
91870,Chateau Aile d'Argent '16,750mL,867,FRENCH-BORDEAUX,2
34859,Chateau Rigaud St Emilion,750mL,867,FRENCH-BORDEAUX,2
19099,Mouton Cadet Heritage,750mL,867,FRENCH-BORDEAUX,2
34946,Ch Tour Mondet Brdx Superieu,750mL,867,FRENCH-BORDEAUX,2
35212,Chateau Croix de Bertinat,750mL,867,FRENCH-BORDEAUX,2
35215,Chateau Ferrande,750mL,867,FRENCH-BORDEAUX,2
35216,Chateau Haut Surget,750mL,867,FRENCH-BORDEAUX,2
35217,Chareau La Cheze,750mL,867,FRENCH-BORDEAUX,2
35219,Chateau Promis,750mL,867,FRENCH-BORDEAUX,2
35369,M de Magnol Bordeaux Blanc,750mL,867,FRENCH-BORDEAUX,2
18954,Chateau Petit-Figeac 2017,750mL,867,FRENCH-BORDEAUX,2
35507,D de Dauzac Bourdeaux,750mL,867,FRENCH-BORDEAUX,2
35521,Ch Tanesse Cte de Bordeaux12,750mL,867,FRENCH-BORDEAUX,2
35522,Ch Corconnac Haut Medoc 12,750mL,867,FRENCH-BORDEAUX,2
35585,Ch Giscours Red Margaux 2015,750mL,867,FRENCH-BORDEAUX,2
35586,Ch Haut Claribes Bordeaux Su,750mL,867,FRENCH-BORDEAUX,2
35591,Prelude Ch Marsau Francs Cot,750mL,867,FRENCH-BORDEAUX,2
90494,Chateau Beychevelle 2015,750mL,867,FRENCH-BORDEAUX,2
94090,Chateau de Cantemerle Haut15,750mL,867,FRENCH-BORDEAUX,2
94096,Ch Angelus Brdx 2015,750mL,867,FRENCH-BORDEAUX,2
